	name	feature.name	dist.to.feature	prom	exon	intron
1	Panx2	NM_001002005	7957	0	1	0
2	Rpl17	NM_001002239	249	1	0	1
3	Zfp619	NM_001004139	34913	0	0	0
4	Adora1	NM_001008533	17987	0	0	1
5	Unc13d	NM_001009573	14277	0	1	0
6	A3galt2	NM_001009819	13621	0	0	0
7	Olfr1463	NM_001011840	35548	0	0	0
8	Lrrc52	NM_001013382	6495	0	0	1
9	Gm973	NM_001013771	24429	0	0	1
10	Dyrk2	NM_001014390	152022	0	0	0
11	Dyrk2	NM_001014390	-89190	0	0	0
12	Snx13	NM_001014973	142692	0	0	0
13	Src	NM_001025395	63363	0	0	0
14	Maf	NM_001025577	389003	0	0	1
15	Fbxo33	NM_001033156	-212055	0	0	0
16	Cdc42bpa	NM_001033285	-42723	0	0	0
17	Tmem211	NM_001033428	-12618	0	0	0
18	B020004J07Rik	NM_001033790	18921	0	0	0
19	Adamts17	NM_001033877	88152	0	0	1
20	Dnaic2	NM_001034878	-6674	0	1	1
21	Baiap2	NM_001037754	12929	0	0	1
22	Defb26	NM_001039120	8542	0	0	0
23	AI429214	NM_001039220	111450	0	0	0
24	Edem3	NM_001039644	124517	0	0	0
25	Rasgrf1	NM_001039655	62761	0	0	1
26	Filip1l	NM_001040397	38375	0	0	1
27	Hhipl1	NM_001044380	5603	0	1	0
28	Pik3r1	NM_001077495	21898	0	0	1
29	Pigw	NM_001077636	-13300	0	0	1
30	Sdhaf3	NM_001077713	55838	0	0	1
31	Sdhaf3	NM_001077713	221299	0	0	0
32	Gtf2i	NM_001080749	17968	0	0	1
33	Trappc10	NM_001081055	-100	1	0	0
34	Lrp2	NM_001081088	93620	0	1	0
35	Prickle2	NM_001081146	-22893	0	0	0
36	Lama5	NM_001081171	20876	0	0	1
37	Adgrf5	NM_001081178	-55328	0	0	0
38	Adgrf5	NM_001081178	2783	0	0	1
39	2410131K14Rik	NM_001081236	49499	0	0	0
40	Tln2	NM_001081242	-47454	0	0	0
41	1810013L24Rik	NM_001081400	383375	0	0	0
42	Gltscr1	NM_001081418	11153	0	1	0
43	Nr3c2	NM_001083906	230578	0	0	1
44	Xirp2	NM_001083919	-45971	0	0	0
45	Tcp11	NM_001085555	-16752	0	0	0
46	Kif26a	NM_001097621	30407	0	1	0
47	Nr1i2	NM_001098404	13658	0	0	1
48	Tox2	NM_001098799	-36789	0	0	0
49	Serac1	NM_001111017	44323	0	1	0
50	Fam189a2	NM_001114174	55386	0	1	0
51	Epha7	NM_001122889	-962097	0	0	0
52	Cyld	NM_001128170	159748	0	0	0
53	CK137956	NM_001134733	-19017	0	0	0
54	Ppp2r5c	NM_001135001	-73685	0	0	0
55	Naa20	NM_001141965	-35218	0	0	1
56	Tcf7l2	NM_001142924	102407	0	0	0
57	Arhgap40	NM_001145015	11957	0	0	1
58	Arhgef33	NM_001145452	15241	0	0	1
59	Per1	NM_001159367	586	1	1	0
60	Ces3b	NM_001159415	15504	0	0	0
61	Celf2	NM_001160292	-102177	0	0	1
62	Kif26b	NM_001161665	311292	0	0	1
63	Myh11	NM_001161775	19576	0	0	1
64	Troap	NM_001162506	1840	0	0	1
65	Etv1	NM_001163154	50210	0	0	1
66	Etv1	NM_001163154	185119	0	0	0
67	Cdc42ep4	NM_001163346	-104400	0	0	1
68	Pdik1l	NM_001163794	990	1	0	1
69	Tgif1	NM_001164077	139414	0	0	1
70	Gm4847	NM_001164312	49136	0	0	0
71	Dnajc6	NM_001164585	8559	0	0	1
72	Irf2bp2	NM_001164598	672	1	1	0
73	Rnf14	NM_001164621	-12	1	1	0
74	Soga1	NM_001164663	13236	0	0	1
75	Fam47c	NM_001164739	-59713	0	0	0
76	Lingo2	NM_001166001	289250	0	0	0
77	Vmn1r238	NM_001167539	117705	0	0	0
78	Ankrd50	NM_001167883	45291	0	0	0
79	Ephb1	NM_001168296	199540	0	0	1
80	Ephb1	NM_001168296	382162	0	0	1
81	Mta3	NM_001171054	30752	0	0	1
82	Cuedc1	NM_001172099	13728	0	1	0
83	Gm6760	NM_001177377	496172	0	0	0
84	Gm6588	NM_001177504	37527	0	0	1
85	Gm3985	NM_001177589	-30040	0	0	0
86	Etl4	NM_001177631	41143	0	0	1
87	Dcdc2c	NM_001177964	478148	0	0	0
88	Slc4a4	NM_001197147	44590	0	0	1
89	Sult2a8	NM_001199306	68150	0	0	0
90	Lactbl1	NM_001243262	13166	0	1	0
91	Ncmap	NM_001243305	-4625	0	0	1
92	Fam19a5	NM_001252310	-110154	0	0	0
93	Slc6a15	NM_001252330	242119	0	0	0
94	Tbc1d7	NM_001252639	-40327	0	0	1
95	Fstl5	NM_001253719	78022	0	0	1
96	Tet1	NM_001253857	-7164	0	0	0
97	Tcf12	NM_001253865	-43450	0	0	0
98	Apbb1	NM_001253887	1698	0	1	0
99	7530416G11Rik	NM_001256072	-4489	0	0	0
100	7530416G11Rik	NM_001256072	-4507	0	0	0
101	Mtif3	NM_001256101	5445	0	0	1
102	E030018B13Rik	NM_001256311	-172355	0	0	1
103	Epha10	NM_001256432	-8326	0	0	0
104	Calcoco2	NM_001271018	7406	0	0	1
105	Syt6	NM_001276676	-69937	0	0	0
106	Grip1	NM_001277292	-404	1	0	0
107	Pex5	NM_001277330	4339	0	0	1
108	Umod	NM_001278605	2462	0	1	0
109	Cdkn2c	NM_007671	7823	0	0	0
110	Chl1	NM_007697	476899	0	0	0
111	Cmah	NM_007717	86557	0	0	0
112	Cnr1	NM_007726	-146	1	0	0
113	Cox7c	NM_007749	-1081595	0	0	0
114	Cox7c	NM_007749	-1081698	0	0	0
115	Cyp3a11	NM_007818	-58791	0	0	0
116	Dpep1	NM_007876	-1398	0	0	0
117	Eln	NM_007925	16106	0	0	1
118	Esr1	NM_007956	9422	0	0	1
119	Evl	NM_007965	-791	1	0	1
120	Frat1	NM_008043	2619	0	0	0
121	Gaa	NM_008064	9840	0	0	1
122	Hsd17b3	NM_008291	94910	0	0	0
123	Id3	NM_008321	-18161	0	0	0
124	Itgb2l	NM_008405	17388	0	1	0
125	Epcam	NM_008532	-32181	0	0	0
126	Abcc1	NM_008576	97788	0	0	1
127	Mgp	NM_008597	-8439	0	0	0
128	Mttp	NM_008642	8627	0	0	1
129	Nptx1	NM_008730	22925	0	0	0
130	Orm1	NM_008768	-16006	0	1	0
131	Pdha2	NM_008811	699747	0	0	0
132	Pdha2	NM_008811	-94851	0	0	0
133	Pecam1	NM_008816	31582	0	0	1
134	Prkci	NM_008857	43110	0	0	1
135	Phox2b	NM_008888	2592	0	1	0
136	Pola2	NM_008893	11892	0	0	1
137	Rcvrn	NM_009038	-47989	0	0	1
138	Tacr2	NM_009314	34089	0	1	0
139	Tiam1	NM_009384	6003	0	0	1
140	Zic3	NM_009575	8783	0	0	0
141	Abcg1	NM_009593	-20219	0	0	0
142	Adcy1	NM_009622	-71380	0	0	0
143	Ahnak	NM_009643	1011	0	0	1
144	Alox5ap	NM_009663	-5854	0	0	0
145	Ap3b1	NM_009680	3581	0	0	1
146	Neurog2	NM_009718	722	1	1	0
147	Atp8a1	NM_009727	41217	0	0	1
148	Cbfa2t3	NM_009824	-37074	0	0	0
149	Cdh11	NM_009866	1678411	0	0	0
150	Celsr1	NM_009886	54899	0	1	0
151	Cish	NM_009895	11603	0	0	0
152	Cyp2a4	NM_009997	28231	0	0	0
153	Drd1	NM_010076	90841	0	0	0
154	Ephb3	NM_010143	41466	0	0	0
155	Khdrbs3	NM_010158	-274946	0	0	0
156	F2rl2	NM_010170	66351	0	1	0
157	Fcgr2b	NM_010187	12882	0	0	1
158	Ctgf	NM_010217	55897	0	1	0
159	Gabrg1	NM_010252	194143	0	0	0
160	Gabrg1	NM_010252	-83225	0	0	0
161	Gpd2	NM_010274	60	1	1	1
162	Gfra1	NM_010279	65524	0	0	1
163	Gjb5	NM_010291	-298908	0	0	0
164	Gna12	NM_010302	-59624	0	1	0
165	Gsr	NM_010344	-699	1	0	0
166	Magi1	NM_010367	161168	0	0	1
167	Hc	NM_010406	-4050	0	0	0
168	Hey1	NM_010423	-50749	0	0	0
169	Nr4a1	NM_010444	3503	0	1	0
170	Jun	NM_010591	-154802	0	0	0
171	Kcna1	NM_010595	-24344	0	0	0
172	Klf12	NM_010636	-158728	0	0	0
173	Klk1b21	NM_010642	-15829	0	0	0
174	Lhx4	NM_010712	-1017	0	0	0
175	Marcksl1	NM_010807	4528	0	1	0
176	Nrp2	NM_010939	-91094	0	0	1
177	P2rx4	NM_011026	-26589	0	1	1
178	Pax2	NM_011037	-72952	0	0	0
179	Pik3c2g	NM_011084	31432	0	0	1
180	Prep	NM_011156	94898	0	0	0
181	Prep	NM_011156	94985	0	0	0
182	Prlr	NM_011169	-30547	0	0	0
183	Ptpn1	NM_011201	-192	1	0	0
184	Ptpru	NM_011214	359524	0	0	0
185	Rad51	NM_011234	145	1	1	0
186	Rfx3	NM_011265	-331155	0	0	1
187	Rnaseh1	NM_011275	9337	0	0	1
188	Rnf4	NM_011278	16	1	1	0
189	Polr2j	NM_011293	-13200	0	0	1
190	Rps18	NM_011296	422	1	0	1
191	Sema6c	NM_011351	8058	0	1	0
192	Sorl1	NM_011436	154618	0	1	0
193	Sorl1	NM_011436	40924	0	0	1
194	Thbs1	NM_011580	-1482	0	0	0
195	Thbs4	NM_011582	60727	0	0	0
196	Cd40	NM_011611	10102	0	0	1
197	Tfrc	NM_011638	-47455	0	0	0
198	Zfp27	NM_011754	11328	0	1	0
199	Zfp90	NM_011764	-9266	0	0	0
200	Coro1c	NM_011779	-34065	0	1	0
201	Spry1	NM_011896	3878	0	1	0
202	Spry4	NM_011898	-125492	0	0	0
203	Dpysl4	NM_011993	-65016	0	0	1
204	St6galnac5	NM_012028	-140153	0	0	0
205	Trpc7	NM_012035	-160461	0	0	0
206	Kcnh2	NM_013569	-1514	0	0	0
207	Zfp30	NM_013705	6528	0	0	1
208	Ror1	NM_013845	80080	0	0	1
209	Ror1	NM_013845	80107	0	0	1
210	Usp25	NM_013918	120498	0	0	0
211	Adat1	NM_013925	3236	0	0	1
212	Dlc1	NM_015802	51233	0	0	0
213	Gpc3	NM_016697	120	1	1	1
214	Mylpf	NM_016754	3090	0	1	0
215	Smad3	NM_016769	12988	0	0	1
216	Tpmt	NM_016785	61	1	1	0
217	Pdlim3	NM_016798	-27396	0	0	0
218	Chst3	NM_016803	35568	0	1	0
219	Insm1	NM_016889	-817	1	0	0
220	Nfil3	NM_017373	-140440	0	0	1
221	Ostf1	NM_017375	16153	0	0	1
222	Bri3	NM_018772	3053	0	0	1
223	Bri3	NM_018772	3059	0	0	1
224	Bri3	NM_018772	3068	0	0	1
225	Sgsh	NM_018822	4449	0	0	1
226	Akr1e1	NM_018859	-220848	0	0	0
227	Irx4	NM_018885	87	1	1	0
228	Olfr71	NM_019486	725	1	1	0
229	Syncrip	NM_019666	-556	1	0	0
230	Stmn4	NM_019675	36779	0	0	0
231	Tmem115	NM_019704	-13370	0	0	1
232	Rybp	NM_019743	99412	0	0	0
233	Spen	NM_019763	32553	0	0	1
234	Tbk1	NM_019786	150	1	0	1
235	B4galt5	NM_019835	-23151	0	0	0
236	Rabgef1	NM_019983	-1867	0	0	1
237	Cdc42ep4	NM_020006	9170	0	0	1
238	Snrpa1	NM_021336	-40523	0	0	1
239	Caln1	NM_021371	293537	0	0	1
240	Dysf	NM_021469	86479	0	0	1
241	Nectin3	NM_021495	-582246	0	0	0
242	Nrip2	NM_021717	888	1	0	1
243	Popdc2	NM_022318	35142	0	1	0
244	Ngb	NM_022414	-13820	0	0	1
245	Scube1	NM_022723	497	1	0	1
246	Pmepa1	NM_022995	-2666	0	0	0
247	Lima1	NM_023063	12742	0	0	1
248	Ccnh	NM_023243	-203272	0	0	0
249	Pi16	NM_023734	3798	0	0	1
250	Slco3a1	NM_023908	48984	0	0	1
251	Ppp6c	NM_024209	-1524360	0	0	1
252	Hsdl2	NM_024255	-8821	0	0	0
253	Evpl	NM_025276	5415	0	1	0
254	Nenf	NM_025424	51265	0	0	0
255	1700001K19Rik	NM_025488	20233	0	0	1
256	Commd5	NM_025536	-9171	0	1	0
257	Mcts2	NM_025543	19281	0	1	0
258	Mcts2	NM_025543	19285	0	1	0
259	Mcts2	NM_025543	19287	0	1	0
260	Trpd52l3	NM_025741	-18609	0	0	0
261	Carhsp1	NM_025821	-2707	0	0	0
262	Proz	NM_025834	836	1	0	1
263	Bzw2	NM_025840	3892	0	0	1
264	Fam210b	NM_025912	446	1	0	1
265	Fam210b	NM_025912	9381	0	1	0
266	Rars	NM_025936	-53239	0	0	1
267	Efhd2	NM_025994	-7809	0	0	0
268	Zfp422	NM_026057	-10451	0	0	1
269	Eri1	NM_026067	-36660	0	0	0
270	Tmco5	NM_026104	-87658	0	0	0
271	4930524B15Rik	NM_026262	12	1	1	0
272	Necap1	NM_026267	74	1	1	0
273	Mrpl19	NM_026490	-2457	0	0	0
274	Bcas2	NM_026602	47519	0	0	0
275	Mocos	NM_026779	13472	0	0	1
276	Pdgfrl	NM_026840	-29415	0	0	1
277	Pygo2	NM_026869	-184	1	0	0
278	1700008O03Rik	NM_027049	22275	0	1	0
279	Klhdc2	NM_027117	57	1	1	0
280	Pak4	NM_027470	9130	0	0	1
281	Iqgap2	NM_027711	-20514	0	0	0
282	Iqgap2	NM_027711	-68050	0	1	0
283	Mfap3l	NM_027756	-8608	0	0	0
284	Arhgap42	NM_027823	-145446	0	0	0
285	Izumo4	NM_027829	-159	1	0	0
286	Ppp1r12a	NM_027892	-121879	0	0	0
287	1700019O17Rik	NM_027966	19129	0	0	0
288	Cfap45	NM_027972	8882	0	0	1
289	Chst14	NM_028117	6650	0	0	0
290	Frmd6	NM_028127	-75626	0	0	0
291	Scaf11	NM_028148	-50473	0	0	0
292	B3gnt3	NM_028189	-7853	0	1	0
293	Ccser2	NM_028407	15069	0	0	1
294	Rflna	NM_028443	66576	0	0	1
295	Arhgap8	NM_028455	-17040	0	1	0
296	Bmper	NM_028472	22967	0	0	1
297	Prss52	NM_028525	80099	0	0	1
298	Ccsap	NM_028536	20732	0	0	0
299	Rbm19	NM_028762	2303	0	1	0
300	Pomk	NM_029037	4930	0	0	1
301	Syce1l	NM_029139	79024	0	0	1
302	Syce1l	NM_029139	79039	0	0	1
303	Syce1l	NM_029139	79046	0	0	1
304	Scamp1	NM_029153	93293	0	1	0
305	Dynlrb2	NM_029297	-233232	0	0	0
306	Zbtb4	NM_029348	10337	0	1	0
307	Tgfbr2	NM_029575	-251560	0	0	0
308	Commd9	NM_029635	123021	0	0	1
309	Dapk1	NM_029653	-104189	0	0	0
310	Upp2	NM_029692	-51793	0	0	0
311	Chn1	NM_029716	9288	0	0	1
312	Dok5	NM_029761	-35316	0	0	0
