	name	feature.name	dist.to.feature	prom	exon	intron
1	Thnsl1	NM_001001297	63260	0	0	0
2	Itprip	NM_001001738	22626	0	1	0
3	2510009E07Rik	NM_001001881	29584	0	0	1
4	2510009E07Rik	NM_001001881	98718	0	0	1
5	Eea1	NM_001001932	107560	0	0	0
6	Nat8l	NM_001001985	165	1	1	0
7	Rpl17	NM_001002239	249	1	0	1
8	Ccin	NM_001002787	633	1	1	0
9	Maml3	NM_001004176	60250	0	0	1
10	Maml3	NM_001004176	60215	0	0	1
11	Nuak1	NM_001004363	-17190	0	0	0
12	Ado	NM_001005419	-117923	0	0	0
13	Ado	NM_001005419	-117946	0	0	0
14	Ppp1r26	NM_001005420	-26153	0	0	0
15	Barhl2	NM_001005477	-103404	0	0	0
16	Lmtk3	NM_001005511	9827	0	1	0
17	Lmtk3	NM_001005511	11304	0	1	0
18	Lmtk3	NM_001005511	9481	0	1	0
19	Mtus1	NM_001005863	36306	0	0	1
20	Tceanc	NM_001007577	273	1	0	1
21	Best3	NM_001007583	14959	0	0	1
22	Rtn1	NM_001007596	-20833	0	0	1
23	Cdh12	NM_001008420	-2528	0	0	0
24	Armcx5	NM_001009575	188	1	1	0
25	Slc25a51	NM_001009949	-58993	0	0	1
26	Scgb2b20	NM_001009952	36645	0	0	0
27	Fut10	NM_001012517	32002	0	0	1
28	Osm	NM_001013365	-4025	0	0	0
29	E2f8	NM_001013368	-646	1	0	0
30	Dync1li2	NM_001013380	254	1	1	0
31	Tmem151b	NM_001013749	4723	0	1	0
32	Tmem151b	NM_001013749	4711	0	1	0
33	Tmem151b	NM_001013749	4705	0	1	0
34	Rap1gap2	NM_001015046	32421	0	0	1
35	Sp3	NM_001018042	-15129	0	0	0
36	Cdkl5	NM_001024624	445	1	0	1
37	Triobp	NM_001024716	-5944	0	0	1
38	Triobp	NM_001024716	-5894	0	0	1
39	Ntrk2	NM_001025074	54328	0	0	1
40	Camk2d	NM_001025439	13574	0	0	1
41	Maf	NM_001025577	348785	0	0	0
42	Maf	NM_001025577	389003	0	0	1
43	Lonrf2	NM_001029878	74072	0	0	0
44	Kcnk15	NM_001030292	-2394	0	0	0
45	Pecam1	NM_001032378	-56	1	0	0
46	Fbxo33	NM_001033156	-212055	0	0	0
47	C77080	NM_001033189	22274	0	0	1
48	Fam8a1	NM_001033192	-41499	0	0	1
49	Hk3	NM_001033245	-19194	0	1	0
50	Agap2	NM_001033263	882	1	1	0
51	Gxylt1	NM_001033275	-4322	0	0	0
52	Espnl	NM_001033292	-8872	0	0	1
53	Arhgef9	NM_001033329	-115739	0	0	0
54	Lrrc30	NM_001033340	119901	0	0	0
55	Cdc42bpg	NM_001033342	442	1	0	1
56	Cdc42bpg	NM_001033342	-8734	0	0	1
57	Thoc2	NM_001033422	851	1	0	1
58	Gm884	NM_001033434	13679	0	0	1
59	Lsmem1	NM_001033437	22574	0	1	0
60	A830080D01Rik	NM_001033472	903	1	0	1
61	A830080D01Rik	NM_001033472	880	1	0	1
62	A830080D01Rik	NM_001033472	912	1	0	1
63	A830080D01Rik	NM_001033472	-24116	0	0	0
64	Kcnk6	NM_001033525	7423	0	1	0
65	Mef2a	NM_001033713	-70637	0	0	0
66	Smim9	NM_001033786	7881	0	0	1
67	Adamts17	NM_001033877	88152	0	0	1
68	Ak2	NM_001033966	24170	0	0	0
69	Fam92b	NM_001033980	-51695	0	0	0
70	Limk2	NM_001034030	2875	0	0	1
71	Limk2	NM_001034030	2743	0	1	1
72	Ccdc160	NM_001034059	-1435	0	0	0
73	Agap1	NM_001037136	30615	0	0	1
74	Defb48	NM_001037751	47944	0	0	1
75	Ets1	NM_001038642	140696	0	0	0
76	Sel1l	NM_001039089	-876982	0	0	0
77	Defb25	NM_001039122	8085	0	0	0
78	Rbfox3	NM_001039167	706	1	0	1
79	Rreb1	NM_001039188	19450	0	0	1
80	Mex3c	NM_001039214	-136479	0	0	0
81	Trim46	NM_001039466	943	1	1	0
82	Tex40	NM_001039494	-913	1	1	0
83	Tex40	NM_001039494	-918	1	1	0
84	1700015E13Rik	NM_001039593	122172	0	0	1
85	Edem3	NM_001039644	124517	0	0	0
86	Tet2	NM_001040400	-30597	0	0	0
87	Flot2	NM_001040403	12712	0	0	1
88	Thsd4	NM_001040426	17894	0	0	1
89	Txnrd1	NM_001042513	-11843	0	0	1
90	Txnrd1	NM_001042523	9104	0	0	1
91	Arrdc4	NM_001042592	-110599	0	0	0
92	Dhx15	NM_001042620	290637	0	0	0
93	Smad7	NM_001042660	17328	0	0	1
94	Cacna1i	NM_001044308	51579	0	0	1
95	C77370	NM_001077354	597	1	0	1
96	C77370	NM_001077354	591	1	0	1
97	Nrp2	NM_001077404	19198	0	0	1
98	Bcl11b	NM_001079883	-565	1	0	0
99	Trim72	NM_001079932	656	1	0	1
100	Tmpo	NM_001080129	-100993	0	0	0
101	Gtf2i	NM_001080746	-18189	0	0	0
102	Gtf2i	NM_001080746	-18400	0	0	0
103	Gtf2i	NM_001080746	-18226	0	0	0
104	Gtf2i	NM_001080746	-18390	0	0	0
105	Prdm13	NM_001080771	-1805	0	0	0
106	Prdm13	NM_001080771	-59	1	0	0
107	Gm1123	NM_001080776	-27328	0	0	1
108	Gm1123	NM_001080776	-51281	0	0	1
109	Gm1123	NM_001080776	-51459	0	0	1
110	Cps1	NM_001080809	256526	0	0	0
111	Rapgefl1	NM_001080925	-6547	0	0	1
112	Rapgefl1	NM_001080925	-6526	0	0	1
113	B230217C12Rik	NM_001080935	-10135	0	0	1
114	Ogfrl1	NM_001081079	-8899	0	0	0
115	Zfp362	NM_001081098	16143	0	1	0
116	Stim2	NM_001081103	-444	1	0	0
117	Arhgap36	NM_001081123	141	1	1	0
118	Arhgap36	NM_001081123	190	1	1	0
119	Arhgap36	NM_001081123	133	1	1	0
120	Prrg3	NM_001081135	-515	1	0	0
121	Prrg3	NM_001081135	-529	1	0	0
122	Prrg3	NM_001081135	-550	1	0	0
123	Prrg3	NM_001081135	-513	1	0	0
124	Rap1gap	NM_001081155	27058	0	0	1
125	Mdga1	NM_001081160	35362	0	1	0
126	Mdga1	NM_001081160	35396	0	1	0
127	Chsy1	NM_001081163	-381	1	0	0
128	Lama5	NM_001081171	1392	0	0	1
129	Adgrf5	NM_001081178	-55205	0	0	0
130	Adgrf5	NM_001081178	-55235	0	0	0
131	Gabrr3	NM_001081190	-22042	0	0	0
132	B3glct	NM_001081204	293	1	0	1
133	Dgki	NM_001081206	97297	0	0	1
134	Prdm14	NM_001081209	-31346	0	0	1
135	Tln2	NM_001081242	-46336	0	0	0
136	Ldlrad1	NM_001081272	4337	0	0	1
137	Pik3r4	NM_001081309	56115	0	1	0
138	Pik3r4	NM_001081309	56086	0	1	0
139	Mphosph9	NM_001081323	101	1	1	0
140	Hs3st2	NM_001081327	-65	1	0	0
141	Adgrd1	NM_001081342	138606	0	0	0
142	Cped1	NM_001081351	15355	0	0	1
143	Cped1	NM_001081351	17947	0	0	1
144	Cped1	NM_001081351	15340	0	0	1
145	Ccdc153	NM_001081369	-1515	0	0	0
146	1810013L24Rik	NM_001081400	383375	0	0	0
147	Furin	NM_001081454	-51315	0	0	1
148	Gtf2ird1	NM_001081469	-38449	0	0	1
149	Camta1	NM_001081557	296102	0	0	1
150	Ccnd3	NM_001081636	18445	0	0	1
151	Dact3	NM_001081655	-13689	0	0	1
152	Dytn	NM_001081658	81629	0	0	0
153	Magi1	NM_001083321	214615	0	0	1
154	Magi1	NM_001083321	214569	0	0	1
155	Magi1	NM_001083321	214612	0	0	1
156	Tns3	NM_001083587	-43681	0	0	0
157	Xirp2	NM_001083919	-45971	0	0	0
