	name	feature.name	dist.to.feature	prom	exon	intron
1	2510009E07Rik	NM_001001881	29584	0	0	1
2	Mtus1	NM_001005863	36306	0	0	1
3	Tceanc	NM_001007577	273	1	0	1
4	Tceanc	NM_001007577	-57	1	0	0
5	Best3	NM_001007583	12771	0	0	1
6	Rtn1	NM_001007596	-20833	0	0	1
7	Scgb2b20	NM_001009952	36645	0	0	0
8	Fut10	NM_001012517	32002	0	0	1
9	Osm	NM_001013365	-4025	0	0	0
10	Tmem151b	NM_001013749	4711	0	1	0
11	Maml2	NM_001013813	-5569	0	0	0
12	Maf	NM_001025577	348785	0	0	0
13	Maf	NM_001025577	389003	0	0	1
14	Pdzd4	NM_001029868	339	1	1	0
15	Lonrf2	NM_001029878	74072	0	0	0
16	Pecam1	NM_001032378	-56	1	0	0
17	C77080	NM_001033189	22274	0	0	1
18	Fam8a1	NM_001033192	-41499	0	0	1
19	Prickle1	NM_001033217	-73013	0	0	0
20	Gxylt1	NM_001033275	-4322	0	0	0
21	Carmil2	NM_001033320	3367	0	0	1
22	Zbtb16	NM_001033324	43812	0	0	1
23	Gal3st4	NM_001033416	-3200	0	1	0
24	Mef2a	NM_001033713	-70637	0	0	0
25	Smim9	NM_001033786	7881	0	0	1
26	Limk2	NM_001034030	2743	0	1	1
27	Ccdc160	NM_001034059	-1435	0	0	0
28	Fam134b	NM_001034851	-69340	0	0	1
29	Agap1	NM_001037136	30615	0	0	1
30	Csf1r	NM_001037859	26249	0	1	0
31	Defb25	NM_001039122	8085	0	0	0
32	Trim46	NM_001039466	943	1	1	0
33	Tex40	NM_001039494	-918	1	1	0
34	Tex40	NM_001039494	-913	1	1	0
35	1700015E13Rik	NM_001039593	122172	0	0	1
36	Edem3	NM_001039644	124517	0	0	0
37	Txnrd1	NM_001042513	-11843	0	0	1
38	Arrdc4	NM_001042592	-110599	0	0	0
39	Dhx15	NM_001042620	290637	0	0	0
40	Smad7	NM_001042660	17328	0	0	1
41	Nrp2	NM_001077404	19198	0	0	1
42	Cntnap5a	NM_001077425	-1868920	0	0	0
43	Gtf2i	NM_001080746	-18189	0	0	0
44	Gm1123	NM_001080776	-27328	0	0	1
45	Cps1	NM_001080809	256526	0	0	0
46	B230217C12Rik	NM_001080935	-10135	0	0	1
47	Ogfrl1	NM_001081079	-8899	0	0	0
48	Stim2	NM_001081103	-444	1	0	0
49	Mdga1	NM_001081160	35373	0	1	0
50	Mdga1	NM_001081160	35396	0	1	0
51	Adgrf5	NM_001081178	-55205	0	0	0
52	Tmem28	NM_001081283	-313	1	0	0
53	Cped1	NM_001081351	17947	0	0	1
54	Ccdc153	NM_001081369	-1515	0	0	0
55	Furin	NM_001081454	-51315	0	0	1
56	Camta1	NM_001081557	296102	0	0	1
57	Ccnd3	NM_001081636	18445	0	0	1
58	Dact3	NM_001081655	-13689	0	0	1
59	Nup62cl	NM_001081668	70	1	1	0
60	Magi1	NM_001083321	214569	0	0	1
61	Tns3	NM_001083587	22619	0	0	1
62	Xirp2	NM_001083919	-45971	0	0	0
63	Zfp467	NM_001085416	6182	0	1	1
64	Kif26a	NM_001097621	31671	0	1	0
65	Grsf1	NM_001098476	33015	0	1	0
66	Rapgef2	NM_001099624	798403	0	0	0
67	Rapgef2	NM_001099624	1350480	0	0	0
68	Pklr	NM_001099779	11294	0	1	0
69	Stx16	NM_001102423	-89126	0	0	0
70	Vmn2r120	NM_001104591	52316	0	0	0
71	Skor2	NM_001109743	15871	0	0	1
72	Cdca2	NM_001110162	121176	0	0	0
73	Vegfa	NM_001110266	6399	0	1	0
74	Vegfa	NM_001110266	139085	0	0	0
75	Nedd9	NM_001111324	-59372	0	0	0
76	Sept9	NM_001113487	-1422	0	0	1
77	Sept9	NM_001113488	55252	0	0	0
78	Serbp1	NM_001113566	-61346	0	0	0
79	Mtcl1	NM_001114098	72684	0	0	1
80	Plcl1	NM_001114663	91893	0	0	1
81	Suds3	NM_001122666	-510	1	0	0
82	Tfap2a	NM_001122948	79144	0	0	0
83	Arhgef1	NM_001130152	13872	0	0	1
84	Golga7b	NM_001141983	-16418	0	0	0
85	Tcf7l2	NM_001142924	133834	0	0	0
86	Tcf7l2	NM_001142924	102407	0	0	0
87	Lrp4	NM_001145857	16547	0	0	1
88	Tenm3	NM_001145937	-20995	0	0	0
89	C5ar2	NM_001146005	4257	0	0	1
90	C5ar2	NM_001146005	4288	0	0	1
91	Hk1	NM_001146100	10488	0	0	1
92	Homer3	NM_001146153	-4633	0	0	0
93	Homer3	NM_001146153	-4665	0	0	0
94	Homer3	NM_001146153	-4634	0	0	0
95	Homer3	NM_001146153	-4627	0	0	0
96	Homer3	NM_001146153	-4618	0	0	0
97	Ces3b	NM_001159415	15467	0	0	0
98	Grip2	NM_001159507	9568	0	0	1
99	Dut	NM_001159646	-43843	0	0	1
100	Tfap2c	NM_001159696	109427	0	0	0
101	Cldn10	NM_001160099	-10742	0	0	1
102	Celf2	NM_001160292	-102154	0	0	1
103	Celf2	NM_001160292	-102177	0	0	1
104	Optc	NM_001160422	47219	0	0	0
105	Nol4	NM_001161483	96612	0	0	1
106	Mgat4c	NM_001162369	1424	0	0	1
107	Troap	NM_001162506	1840	0	0	1
108	Gm8267	NM_001162954	-50415	0	0	0
109	Neurl1a	NM_001163480	94786	0	0	1
110	Nt5c2	NM_001164363	-8183	0	1	0
111	Kcnk13	NM_001164426	8138	0	0	1
112	Amigo2	NM_001164602	-225312	0	0	0
113	Amigo2	NM_001164602	-129760	0	0	1
114	Amigo2	NM_001164602	-114498	0	0	1
115	Mia2	NM_001165253	5820	0	0	1
116	Ctnnb1	NM_001165902	34688	0	0	1
117	Cldn14	NM_001165926	-27981	0	0	1
118	Pias3	NM_001165949	2364	0	1	0
119	Mid1ip1	NM_001166635	959	1	1	0
120	Ankrd7	NM_001167757	722862	0	0	0
121	Fam83h	NM_001168253	5168	0	1	0
122	Slc35b3	NM_001170431	-213371	0	0	0
123	Rbms3	NM_001172123	78414	0	0	1
124	Rbm41	NM_001172147	391	1	0	1
125	Gm7102	NM_001177513	97267	0	0	1
126	Slc25a13	NM_001177572	83820	0	0	1
127	Esp23	NM_001177582	-65038	0	0	0
128	Phactr3	NM_001177789	114	1	1	0
129	Jak3	NM_001190830	3577	0	0	1
130	Arhgap27	NM_001205236	8302	0	0	1
131	Hk3	NM_001206391	15858	0	1	0
132	Rnf223	NM_001220499	-1250	0	0	0
133	A630023A22Rik	NM_001251843	-4492	0	0	0
134	Slc6a15	NM_001252330	242119	0	0	0
135	Cdh23	NM_001252635	10447	0	0	1
136	Tbc1d7	NM_001252639	-40327	0	0	1
137	Irx3	NM_001253822	-54574	0	0	0
138	7530416G11Rik	NM_001256072	-4507	0	0	0
139	Ankra2	NM_001271388	18613	0	0	0
140	Cd82	NM_001271462	2516	0	0	1
141	Myh14	NM_001271538	26622	0	0	1
142	Setmar	NM_001276356	-199161	0	0	0
143	Acr	NM_001277247	-20497	0	1	0
144	Acr	NM_001277247	-20427	0	1	0
145	Acr	NM_001277247	-20398	0	1	0
146	Acr	NM_001277247	-20515	0	1	0
147	Grip1	NM_001277292	-404	1	0	0
148	Pex5	NM_001277330	4284	0	0	1
149	Abcd1	NM_007435	640	1	1	0
150	Aqp8	NM_007474	-40826	0	0	1
151	Asgr2	NM_007493	-7625	0	0	0
152	Bach1	NM_007520	52438	0	0	0
153	Bmp2	NM_007553	24577	0	0	0
154	Cdh15	NM_007662	28284	0	0	0
155	Cetn3	NM_007684	386711	0	0	0
156	Socs3	NM_007707	20097	0	0	0
157	Col4a4	NM_007735	58666	0	0	1
158	Cycs	NM_007808	20650	0	0	0
159	Reep5	NM_007874	10529	0	0	1
160	S1pr1	NM_007901	58191	0	0	0
161	Edn2	NM_007902	50676	0	0	0
162	Edn3	NM_007903	140931	0	0	0
163	Edn3	NM_007903	-58540	0	0	1
164	Ednrb	NM_007904	65398	0	0	0
165	Ednrb	NM_007904	65365	0	0	0
166	Enpep	NM_007934	45351	0	0	1
167	Epha8	NM_007939	-8361	0	0	0
168	F8a	NM_007978	28	1	1	0
169	Fgf2	NM_008006	-5430	0	0	0
170	Fosl2	NM_008037	7033	0	0	1
171	Gapdh	NM_008084	-10095	0	0	1
172	Gata1	NM_008089	-3660	0	0	0
173	Mtpn	NM_008098	36189	0	0	0
174	Gnat2	NM_008141	-22	1	0	0
175	Gnrh1	NM_008145	64505	0	0	1
176	Gpr65	NM_008152	47618	0	0	0
177	Grid1	NM_008166	9849	0	0	1
178	Hccs	NM_008222	142	1	1	0
179	Hsd17b3	NM_008291	94910	0	0	0
180	Irf8	NM_008320	11044	0	0	1
181	Itgal	NM_008400	184	1	1	0
182	Kcnu1	NM_008432	60524	0	0	1
183	Lamb1	NM_008482	37426	0	0	1
184	Sh2b3	NM_008507	7758	0	1	0
185	Sh2b3	NM_008507	7742	0	1	0
186	Lyl1	NM_008535	5344	0	0	0
187	Mitf	NM_008601	22013	0	1	0
188	Mitf	NM_008601	21952	0	1	0
189	Myom2	NM_008664	468270	0	0	0
190	Nat1	NM_008673	-125304	0	0	0
191	Ngp	NM_008694	20881	0	0	1
192	Mycn	NM_008709	272076	0	0	0
193	Notch1	NM_008714	-22666	0	0	0
194	Nrtn	NM_008738	4195	0	0	1
195	Tnfrsf11b	NM_008764	25670	0	0	1
196	Pdgfa	NM_008808	16349	0	0	1
197	Plg	NM_008877	40190	0	0	1
198	Pipox	NM_008952	-3468	0	0	0
199	Pten	NM_008960	147157	0	0	0
200	Ptgir	NM_008967	3488	0	1	0
201	Ptma	NM_008972	-45391	0	0	0
202	Ptp4a3	NM_008975	7388	0	1	0
203	Nectin2	NM_008990	5121	0	0	1
204	Rxrg	NM_009107	8948	0	0	1
205	Slc12a2	NM_009194	61484	0	1	0
206	Sst	NM_009215	-10954	0	0	0
207	Stag1	NM_009282	-23953	0	0	0
208	Svs5	NM_009301	1530	0	1	0
209	Thrb	NM_009380	103439	0	0	0
210	Usp9x	NM_009481	64	1	1	0
211	Vamp3	NM_009498	-86178	0	1	0
212	Wnt5b	NM_009525	12677	0	0	1
213	Xrcc1	NM_009532	690	1	1	0
214	Xrcc1	NM_009532	681	1	1	0
215	Xrcc5	NM_009533	72520	0	0	1
216	Xrcc5	NM_009533	72504	0	0	1
217	Car2	NM_009801	1659	0	0	1
218	Noct	NM_009834	23442	0	1	0
219	Entpd1	NM_009848	3961	0	0	1
220	Cd83	NM_009856	85907	0	0	0
221	Cdh4	NM_009867	76184	0	0	1
222	Cox4i1	NM_009941	3549	0	0	1
223	Igf2bp1	NM_009951	17346	0	0	1
224	Igf2bp1	NM_009951	17305	0	0	1
225	Cyp46a1	NM_010010	34677	0	0	0
226	Dct	NM_010024	147845	0	0	1
227	Dvl1	NM_010091	7085	0	0	1
228	S1pr3	NM_010101	-15645	0	0	0
229	S1pr4	NM_010102	869	1	1	0
230	Efnb1	NM_010110	1348	0	0	1
231	Efnb1	NM_010110	1343	0	0	1
232	Ephb2	NM_010142	5815	0	0	1
233	Fut9	NM_010243	130607	0	0	1
234	Fzd9	NM_010246	-7473	0	0	0
235	Fzd9	NM_010246	-7484	0	0	0
236	Gdnf	NM_010275	-7641	0	0	0
237	Gfra1	NM_010279	65524	0	0	1
238	Ggta1	NM_010283	24612	0	0	1
239	Emb	NM_010330	-43360	0	0	0
240	Gsr	NM_010344	13095	0	0	1
241	Gsc	NM_010351	-94647	0	0	0
242	Hdac6	NM_010413	572	1	0	1
243	Hmx1	NM_010445	-12685	0	0	0
244	Hoxa2	NM_010451	-3963	0	0	0
245	Hoxa2	NM_010451	-3933	0	0	0
246	Hoxa2	NM_010451	-3943	0	0	0
247	Hoxa2	NM_010451	-3985	0	0	0
248	Hoxa2	NM_010451	-3939	0	0	0
249	Hrc	NM_010473	6626	0	0	1
250	Slc6a4	NM_010484	-23421	0	0	1
251	Ihh	NM_010544	3244	0	1	0
252	Kap	NM_010594	15227	0	0	0
253	Krt18	NM_010664	1297	0	1	0
254	Lef1	NM_010703	-74369	0	0	0
255	Lmo4	NM_010723	-85210	0	0	0
256	Mpdz	NM_010820	264902	0	0	0
257	Ncf1	NM_010876	3950	0	1	0
258	Neurog1	NM_010896	29623	0	0	0
259	P2rx4	NM_011026	26564	0	1	0
260	Phf2	NM_011078	38817	0	1	0
261	Plaur	NM_011113	4331	0	0	1
262	Pon1	NM_011134	99270	0	0	1
263	Prep	NM_011156	29200	0	0	1
264	Rasgrp1	NM_011246	-95270	0	0	0
265	Sub1	NM_011294	-43535	0	0	0
266	Ccl3	NM_011337	1055	0	1	0
267	Spi1	NM_011355	350	1	0	1
268	St6galnac4	NM_011373	720	1	0	1
269	Slit3	NM_011412	195713	0	0	1
270	Sstr5	NM_011425	8705	0	0	0
271	Snai1	NM_011427	24020	0	0	0
272	Sod3	NM_011435	19204	0	0	1
273	Sox14	NM_011440	820	1	1	0
274	Spink4	NM_011463	-11133	0	0	0
275	Tbxas1	NM_011539	51893	0	0	1
276	Thbs1	NM_011580	1473	0	1	0
277	Thbs2	NM_011581	53398	0	0	0
278	Cd40	NM_011611	10102	0	0	1
279	Plscr1	NM_011636	3477	0	0	1
280	Tsn	NM_011650	237803	0	0	0
281	Usp12	NM_011669	11849	0	0	1
282	Dctn6	NM_011722	13497	0	0	1
283	Dctn6	NM_011722	13498	0	0	1
284	Esyt1	NM_011843	-993	1	0	0
285	Spry1	NM_011896	3000	0	1	0
286	Spry4	NM_011898	-42521	0	0	0
287	Psmb3	NM_011971	15382	0	1	0
288	Gprin1	NM_012014	-2702	0	0	0
289	Arhgef28	NM_012026	33901	0	0	1
290	Gnb4	NM_013531	-39942	0	0	0
291	Lifr	NM_013584	10302	0	0	1
292	Odf2	NM_013615	3485	0	1	1
293	Srsf3	NM_013663	-7441	0	0	0
294	Tcte1	NM_013688	-5564	0	0	1
295	Klf10	NM_013692	-71952	0	0	0
296	Fgd2	NM_013710	37972	0	0	0
297	Nrk	NM_013724	-74	1	0	0
298	Rasal1	NM_013832	-5072	0	0	0
299	Spdef	NM_013891	10357	0	0	1
300	Apln	NM_013912	1290	0	0	1
301	Dlc1	NM_015802	51233	0	0	0
302	Smad3	NM_016769	17635	0	0	1
303	Ech1	NM_016772	2748	0	0	1
304	Chst3	NM_016803	35568	0	1	0
305	Ppp1r3c	NM_016854	20286	0	0	0
306	Sept9	NM_017380	-18914	0	0	1
307	Rab11a	NM_017382	64414	0	0	1
308	Zfp326	NM_018759	101851	0	0	0
309	Dfna5	NM_018769	-16499	0	0	0
310	Bri3	NM_018772	3060	0	0	1
311	Bri3	NM_018772	3110	0	0	1
312	Ubqln2	NM_018798	129	1	1	0
313	Sgsh	NM_018822	4449	0	0	1
314	Sh2b2	NM_018825	-43562	0	0	1
315	Rplp1	NM_018853	208123	0	0	0
316	Pebp1	NM_018858	56377	0	0	1
317	Pdyn	NM_018863	1567	0	1	0
318	Epb41l4b	NM_019427	59950	0	0	1
319	Epb41l4b	NM_019427	59814	0	0	1
320	Panx1	NM_019482	37782	0	1	0
321	Ammecr1	NM_019496	360	1	1	0
322	Ammecr1	NM_019496	513	1	1	0
323	Uchl5	NM_019562	84	1	1	0
324	Uchl5	NM_019562	77	1	1	0
325	Uchl5	NM_019562	97	1	1	0
326	Uchl5	NM_019562	102	1	1	0
327	Uchl5	NM_019562	86	1	1	0
328	Fscn3	NM_019569	-1339	0	0	0
329	Rev1	NM_019570	-265662	0	0	1
330	Scamp4	NM_019575	3750	0	1	1
331	Scamp4	NM_019575	3770	0	1	1
332	Scamp4	NM_019575	3788	0	1	1
333	Scamp4	NM_019575	3758	0	1	1
334	Scamp4	NM_019575	3760	0	1	1
